client_id,pit,period,recent_successful_repayments,future_bad_probability,available_credit,balance,sum_failed_repayments ,max_failed_repayments,credit_score,external score,credit_inquiries_count,credit_open_balance,years_on_file,max_successful_repayments,missing_report,client_industry_unknown,tag_in_six_months
14657,21/06/2017,first_funded+120,27771.90992,0.259267126,4680.309284,40323.98928,0,0,667,966.5,4,541899,between 1.5 and 2 years,16,0,0,good
19944,15/07/2017,first_funded+120,9512.276125,0.25925637,5971.667992,14051.83408,446.5165781,442.280685,642,929,15,238640,less than 0.5 year,6,0,0,good
8029,13/04/2017,first_funded+120,11814.68379,0.259243344,6527.622827,13320.6779,0,0,678,983,7,239321,between 17 and 20 years,10,0,0,good
11141,15/11/2016,first_funded+120,24041.4889,0.259224288,2296.090743,17688.73059,0,0,636,920,24,334309,between 14 and 17 years,,0,0,good
1138,24/04/2017,first_funded+180,15581.05166,0.259214509,9299.459686,10734.96051,0,0,589,849.5,13,186411,between 5 and 6 years,22,0,0,good
4239,20/05/2017,first_funded+180,17656.01521,0.259136664,23938.54555,6518.186693,615.9562149,217.417204,643,930.5,28,110629,between 10 and 12 years,10,0,0,good
22102,26/07/2016,first_funded+120,14516.79415,0.259042997,9201.453152,15787.03802,,,,-34,,,between 3 and 5 years,,0,0,good
21800,7/8/17,first_funded+120,3593.821016,0.258986239,3428.053973,2565.957652,0,0,593,855.5,4,92254,between 1.5 and 2 years,16,0,0,good
45181,8/3/16,first_funded+120,62473.32836,0.258906216,3301.890856,28622.55771,,,,-34,,,,,0,0,good
13234,27/05/2017,first_funded+120,2340.736618,0.258864989,3913.873637,7974.232387,0,0,657,951.5,0,270095,between 14 and 17 years,1,0,0,good
11581,7/10/17,first_funded+180,62.67587787,0.258841372,14968.47547,551.3620312,0,0,784,1142,0,113975,,0,0,0,good
24845,14/10/2017,first_funded+180,6636.828832,0.258838624,34954.30116,-71.4744757,0,0,686,995,7,169534,between 8 and 10 years,0,0,0,good
568,21/02/2017,first_funded+120,-31.35329686,0.258826606,20040.33409,-16.62865802,0,0,674,977,4,237728,between 12 and 14 years,,0,0,good
14527,27/06/2017,first_funded+180,3097.598589,0.258819189,9987.770685,110.8634612,0,0,675,978.5,7,167192,between 6 and 8 years,0,0,0,good
23277,9/10/16,first_funded+180,7621.325996,0.258804321,151.3809576,7049.868989,0,0,,-34,,,between 25 and 30 years,,0,0,good
9839,27/04/2017,first_funded+120,3139.223817,0.258792335,5873.698007,4060.48869,0,0,707,1026.5,1,297680,between 1 and 1.5 years,16,0,0,good
480,18/02/2017,first_funded+120,603.2782428,0.258738206,14606.47256,428.3100928,0,0,618,893,6,238616,,,0,0,good
19120,26/07/2017,first_funded+120,11754.65498,0.258698396,5412.972075,14854.80371,0,0,696,1010,1,73954,between 25 and 30 years,20,0,0,good
22610,18/09/2016,first_funded+180,31316.3226,0.258690053,48837.69024,2564.068187,0,0,,-34,,,more than 35 years,,0,0,good
45213,19/06/2017,first_funded+180,4236.143786,0.258682046,9986.193434,162.5169822,0,0,683,990.5,,230039,,30,0,0,good
6251,6/12/17,first_funded+180,-11.11608186,0.258642318,19979.40081,14.42401076,0,0,702,1019,1,565839,between 3 and 5 years,,0,0,good
13390,18/07/2017,first_funded+180,14909.26109,0.258505161,6321.887353,11792.88428,0,0,646,935,14,60609,between 12 and 14 years,23,0,0,good
11146,7/9/17,first_funded+180,304.1608099,0.258392644,19980.50094,-12.698487,0,0,645,933.5,6,9875,between 5 and 6 years,26,0,0,good
7610,18/02/2017,first_funded+180,13.88072958,0.258260944,50053.24074,30.71152065,0,0,716,1040,6,1179340,between 12 and 14 years,,0,0,good
117,30/04/2017,first_funded+180,12414.95616,0.258233394,19983.40998,-10.8743607,0,0,716,1040,1,5239,between 3 and 5 years,,0,0,good
12879,28/10/2016,first_funded+120,1665.185772,0.258188906,14991.03976,3695.057794,0,0,,-34,,,between 1 and 1.5 years,,0,0,good
23205,10/8/17,first_funded+180,25759.38855,0.258024658,28255.93568,19329.00546,0,0,765,1113.5,9,163145,between 3 and 5 years,27,0,0,good
45377,10/1/16,first_funded+120,6267.666065,0.257981184,807.0723174,,0,0,,-34,,,between 2.5 and 3 years,,0,0,good
21618,2/8/17,first_funded+120,17068.82082,0.257894322,4843.883193,10116.53273,0,0,673,975.5,,,between 2 and 2.5 years,,0,0,good
9680,22/02/2017,first_funded+180,-21.51998043,0.257885499,-2694.59118,12967.73898,2299.381895,287.3251755,688,998,11,15154,between 2.5 and 3 years,,0,1,bad
23160,9/12/16,first_funded+180,21290.86352,0.257717247,,,0,0,,-34,,,between 2 and 2.5 years,,0,0,good
19568,25/08/2016,first_funded+120,23293.13251,0.257697904,24763.67816,9532.359018,3003.124259,2994.768919,,-34,,,less than 0.5 year,,0,0,good
8526,2/8/17,first_funded+180,56.75322044,0.257547677,20027.82781,56.80232527,0,0,633,915.5,7,55180,between 3 and 5 years,,0,0,good
16779,8/12/17,first_funded+180,77356.26587,0.257525674,31582.50259,61727.94689,0,0,694,1007,4,568047,between 10 and 12 years,23,0,0,good
7077,15/02/2017,first_funded+180,2630.051006,0.257444333,7721.817942,2297.652139,0,0,720,1046,13,13064,between 5 and 6 years,,0,0,good
12173,7/10/17,first_funded+180,6772.045964,0.257277789,1345.900402,9749.89871,0,0,645,933.5,22,217455,between 2 and 2.5 years,23,0,0,good
10881,23/05/2017,first_funded+120,8.523030666,0.257221031,49984.18961,116.7891232,0,0,665,963.5,8,474768,between 17 and 20 years,0,0,0,good
4089,8/1/17,first_funded+180,-75.24998508,0.257165214,3355.459834,-887.1921824,0,0,665,963.5,9,208210,between 1.5 and 2 years,0,0,0,good
27069,8/10/17,first_funded+120,44470.69005,0.257056616,75033.3329,67019.79286,0,0,753,1095.5,0,233257,less than 0.5 year,16,0,0,good
15772,8/7/17,first_funded+180,45417.40329,0.257028702,7687.126681,42228.07225,0,0,704,1022,0,14982,between 6 and 8 years,21,0,0,good
14957,21/01/2017,first_funded+120,22998.76144,0.25690891,39967.77147,-41.21739264,0,0,714,1037,12,433025,between 1 and 1.5 years,,0,0,good
15494,20/12/2016,first_funded+180,3141.153733,0.256867343,5006.832829,27.42357027,0,0,700,1016,12,69255,between 6 and 8 years,,0,0,good
27996,23/10/2016,first_funded+180,6655.754264,0.256849751,6739.465264,5330.855233,0,0,,-34,,,between 2.5 and 3 years,,0,0,good
6846,4/8/17,first_funded+120,43327.16548,0.256771639,23277.14656,80500.96634,0,0,791,1152.5,3,320541,between 3 and 5 years,17,0,0,good
8908,17/12/2016,first_funded+120,2857.268205,0.256769669,47851.73716,2029.756597,0,0,729,1059.5,9,1356637,,,0,0,good
23209,19/09/2017,first_funded+180,2943.760781,0.256749494,5889.570191,2228.540746,125.8166771,130.2347362,624,902,15,37261,between 3 and 5 years,16,0,0,good
26683,10/9/17,first_funded+180,6818.921692,0.25674084,11951.11544,38078.8014,0,0,745,1083.5,6,911404,between 0.5 and 1 years,27,0,0,good
2803,3/8/17,first_funded+120,7578.202729,0.256584624,15063.32059,9974.470577,24.66941642,24.976872,649,939.5,2,474247,less than 0.5 year,,0,0,good
15267,19/12/2016,first_funded+180,3043.723258,0.256576091,20100.7832,570.8938866,0,0,774,1127,13,77163,between 6 and 8 years,,0,0,good
24186,19/08/2017,first_funded+120,11221.42703,0.25643103,696.830446,19298.80157,0,0,658,953,2,10164,between 3 and 5 years,14,0,0,good
18986,23/08/2017,first_funded+180,22086.98433,0.256418821,16926.56815,33005.00451,0,0,519,744.5,10,100371,between 12 and 14 years,26,0,0,good
22899,19/07/2016,first_funded+120,5033.932751,0.256365351,20028.609,18829.27179,,,,-34,,,between 6 and 8 years,,0,0,good
15070,23/12/2016,first_funded+120,7947.907384,0.256364948,8428.298242,11524.4084,2879.596006,1070.372008,586,845,,504863,between 1.5 and 2 years,,0,0,good
28112,22/10/2017,first_funded+180,9108.589459,0.256306092,5613.658994,13569.19265,0,0,627,906.5,6,98948,between 2.5 and 3 years,23,0,0,good
4065,19/01/2017,first_funded+120,2603.75313,0.256278268,17896.62611,2024.701481,0,0,682,989,10,522594,between 0.5 and 1 years,,0,0,good
14417,24/05/2017,first_funded+120,16280.04556,0.256243842,26696.13739,7765.052499,0,0,666,965,3,319901,between 12 and 14 years,7,0,0,good
11715,25/11/2016,first_funded+120,2944.446748,0.256231458,7553.545596,12535.72501,219.5917171,222.9566657,686,995,2,54993,,,0,0,good
23478,15/07/2016,first_funded+120,3246.892301,0.256220415,,4663.818298,,,,-34,,,between 1 and 1.5 years,,0,0,good
13556,23/06/2017,first_funded+120,1437.219443,0.256085844,15087.45797,-115.0744726,122.560382,59.05793901,667,966.5,17,242162,between 3 and 5 years,7,0,0,good
42428,8/2/16,first_funded+120,2340.06,0.255973296,18003.13483,2112.391548,416.5115842,211.8149662,790,1151,3,3277,,,0,0,good
9167,21/04/2017,first_funded+120,18508.53156,0.255839599,13063.34578,17199.97563,0,0,629,909.5,7,29022,between 5 and 6 years,14,0,0,good
17792,15/11/2016,first_funded+180,105.5604405,0.255700195,19921.66869,28.24000601,0,0,659,954.5,14,59842,between 2 and 2.5 years,,0,0,good
19068,9/9/16,first_funded+120,5047.668019,0.255611605,,,0,0,736,1070,12,15529,,,0,0,good
25338,27/09/2017,first_funded+180,5571.122842,0.25556342,10579.14465,1018.1039,0,0,725,1053.5,6,26995,less than 0.5 year,28,0,0,good
17095,6/9/17,first_funded+120,23725.91337,0.255553304,7131.227403,32824.77694,0,0,737,1071.5,1,72771,,12,0,0,good
11994,16/07/2017,first_funded+180,-6.238774866,0.255481111,25010.16326,42.00890807,0,0,660,956,4,156796,less than 0.5 year,,0,0,good
13646,28/10/2016,first_funded+120,11554.2806,0.255001221,21573.40767,8387.184296,0,0,,-34,,,between 0.5 and 1 years,,0,0,good
30174,23/08/2017,first_funded+120,10546.69158,0.254900731,11682.4316,8354.822202,0,0,673,975.5,7,40001,between 12 and 14 years,13,0,0,good
2406,14/03/2017,first_funded+120,2892.16349,0.254886627,3922.327189,2131.976258,0,0,717,1041.5,7,298237,between 2.5 and 3 years,,0,0,good
23665,26/08/2016,first_funded+120,512.6398774,0.254858336,,,0,0,,-34,,,between 5 and 6 years,,0,0,good
8505,19/04/2017,first_funded+120,5078.801546,0.254757934,3157.698713,7143.931879,0,0,680,986,10,14895,between 1 and 1.5 years,10,0,0,good
24298,7/9/16,first_funded+120,6004.809881,0.254693578,,19058.83973,,,611,882.5,68,23112,between 2 and 2.5 years,,0,0,bad
18787,23/06/2017,first_funded+120,7573.481697,0.254502037,7125.932161,7923.186847,0,0,655,948.5,50,453550,,12,0,0,good
291,3/1/17,first_funded+120,1534.06599,0.254435454,2169.060162,3748.293183,0,0,648,938,-1,65311,between 5 and 6 years,,0,0,good
15944,6/7/17,first_funded+120,9036.289185,0.254392328,3921.95108,16021.7558,0,0,670,971,12,480357,between 0.5 and 1 years,21,0,0,good
13466,27/10/2016,first_funded+120,26640.83167,0.254354652,7487.428297,41159.26915,0,0,,-34,,,between 6 and 8 years,,0,0,good
34001,3/12/17,first_funded+180,26165.55596,0.254103909,19958.09067,-112.4479083,302.7564004,306.4381387,648,938,18,97604,between 5 and 6 years,,0,0,good
28261,17/08/2017,first_funded+120,10685.84166,0.254053018,5308.414657,14818.95497,0,0,663,960.5,6,29183,less than 0.5 year,13,0,0,good
10013,26/11/2016,first_funded+120,4208.840719,0.254048545,5823.776963,9584.082387,0,0,695,1008.5,10,29010,between 1.5 and 2 years,,0,0,good
3773,18/03/2017,first_funded+120,35.55832245,0.25402272,40097.26072,53.14907407,0,0,662,959,6,14762,between 2.5 and 3 years,,0,0,good
13622,31/05/2017,first_funded+120,12798.87725,0.253928447,5839.372814,13947.72893,0,0,679,984.5,11,664297,between 14 and 17 years,14,0,0,good
3451,15/05/2017,first_funded+180,9046.211952,0.253875754,6209.332346,8814.671987,2328.23333,440.1499218,683,990.5,18,186715,less than 0.5 year,2,0,0,good
19050,14/03/2017,first_funded+120,10586.04198,0.253875601,11778.14207,8439.677077,0,0,624,902,16,63012,between 1 and 1.5 years,,0,0,good
12529,1/11/17,first_funded+180,3739.639771,0.253812272,965.0457577,10964.61493,4503.915426,484.8072508,636,920,14,16941,between 8 and 10 years,,0,0,bad
26586,8/5/17,first_funded+120,12240.41287,0.253807439,8189.639032,11916.1406,875.9804748,876.6394909,687,996.5,23,207451,between 2 and 2.5 years,6,0,0,good
13655,19/05/2017,first_funded+120,546.4055006,0.253805979,29941.78428,-33.11952645,0,0,559,804.5,10,743757,,,0,0,good
18752,29/08/2017,first_funded+180,14166.80704,0.25377981,7843.464205,12121.19624,2238.816715,647.4267362,683,990.5,7,275625,between 1 and 1.5 years,5,0,0,bad
8548,21/04/2017,first_funded+120,16223.33128,0.253671309,21867.52604,27246.66737,0,0,767,1116.5,9,771610,between 0.5 and 1 years,11,0,0,good
1934,3/4/17,first_funded+120,11559.02256,0.25359937,4289.168315,16128.8859,0,0,691,1002.5,4,241331,between 2.5 and 3 years,,0,0,good
26136,8/1/17,first_funded+120,5173.047257,0.253334919,5911.661838,4056.046729,0,0,750,1091,3,312158,between 20 and 25 years,13,0,0,good
4995,3/8/17,first_funded+120,10645.73696,0.253285766,11544.9505,8467.878784,0,0,622,899,14,38025,between 2.5 and 3 years,,0,0,good
16491,8/12/17,first_funded+180,26377.50985,0.253271977,39992.85663,27768.84607,0,0,711,1032.5,0,39886,between 5 and 6 years,27,0,0,good
3956,21/03/2017,first_funded+120,30767.77984,0.253052636,10509.6427,41588.47049,0,0,695,1008.5,8,296579,between 3 and 5 years,,0,0,good
1988,20/09/2017,first_funded+180,7746.677031,0.253052149,1329.880258,8652.680932,0,0,633,915.5,8,283205,between 14 and 17 years,23,0,0,good
15952,10/7/16,first_funded+120,3514.538815,0.253029336,1849.300709,3156.185268,0,0,,-34,,,between 17 and 20 years,,0,0,good
14103,22/07/2017,first_funded+180,20212.28494,0.252968961,3557.390013,26479.3491,0,0,618,893,12,81138,between 2.5 and 3 years,24,0,0,good
8532,5/3/17,first_funded+120,-22.10277427,0.252896724,45082.99772,-50.65409487,0,0,756,1100,3,118575,between 6 and 8 years,0,0,0,good
3612,6/5/17,first_funded+180,22044.25731,0.252878687,7101.428293,22153.27202,0,0,694,1007,3,844537,between 5 and 6 years,29,0,0,good
20648,10/8/16,first_funded+180,25389.80515,0.252752761,24926.6807,62.60010165,0,0,,-34,,,between 6 and 8 years,,0,0,good
1802,4/4/17,first_funded+180,8107.535134,0.252729437,61.93524026,9524.616681,0,0,655,948.5,8,249438,,26,0,0,good
24152,26/07/2017,first_funded+120,21177.02727,0.252675453,55770.20726,20036.19463,0,0,701,1017.5,8,12001,between 1.5 and 2 years,4,0,0,good
6076,4/1/17,first_funded+120,9844.196006,0.25247329,1315.543454,9067.1304,0,0,625,903.5,6,14486,between 3 and 5 years,16,0,0,good
23355,7/9/16,first_funded+120,,0.252165095,,,,,,-34,,,between 10 and 12 years,,0,0,good
11551,17/05/2017,first_funded+120,471.6005954,0.251954146,10055.26243,-46.60602804,0,0,797,1161.5,9,475927,less than 0.5 year,,0,0,good
24091,23/09/2017,first_funded+180,2941.67914,0.251887954,5522.478584,202.5566377,0,0,642,929,1,60162,between 6 and 8 years,23,0,0,good
22759,8/9/17,first_funded+120,-71.29519454,0.251730706,70068.00349,19.04426601,0,0,712,1034,3,80345,between 8 and 10 years,0,0,0,good
18987,14/07/2017,first_funded+120,9432.627146,0.251694306,767.9031728,14237.58946,0,0,632,914,6,199927,between 2 and 2.5 years,16,0,0,good
8098,2/6/17,first_funded+180,11597.74516,0.251624599,9999.005094,-94.32623643,0,0,648,938,2,450400,,,0,0,good
10437,2/11/17,first_funded+180,567.8788775,0.251359879,6991.89556,88.13817159,0,0,641,927.5,3,9392,between 2 and 2.5 years,,0,0,good
25865,23/08/2016,first_funded+180,14171.63674,0.251235234,6562.996293,4714.359701,2016.814466,424.198581,632,914,6,60115,between 20 and 25 years,,0,0,good
5866,4/1/17,first_funded+120,2616.253007,0.251153767,17970.20843,2056.642273,0,0,707,1026.5,2,1536,less than 0.5 year,17,0,0,good
26020,8/3/17,first_funded+120,8316.253408,0.25108957,3053.292298,16918.48713,0,0,625,903.5,6,30788,between 1.5 and 2 years,16,0,0,good
13855,20/05/2017,first_funded+120,3121.937519,0.251061539,3471.797467,2458.740973,0,0,731,1062.5,3,23951,between 17 and 20 years,21,0,0,good
3147,3/9/17,first_funded+120,3567.281337,0.250997909,1014.916349,5956.559467,0,0,645,933.5,22,322871,between 3 and 5 years,,0,0,good
3203,24/05/2017,first_funded+180,12842.31553,0.250875537,9515.880076,9975.812692,0,0,683,990.5,3,68876,between 14 and 17 years,3,0,0,good
30294,18/08/2017,first_funded+120,13120.64096,0.250786087,1132.376563,18923.9021,0,0,636,920,3,112914,between 20 and 25 years,10,0,0,good
20724,25/08/2016,first_funded+120,6085.65127,0.250735999,4451.675074,5377.306492,864.0859946,436.5229872,,-34,,,between 14 and 17 years,,0,0,good
17213,8/12/17,first_funded+180,-26.21228321,0.250683374,15032.89614,-95.81096865,0,0,713,1035.5,0,740329,between 6 and 8 years,0,0,0,good
7921,12/9/16,first_funded+120,6864.802248,0.250601457,1863.273976,8235.826184,0,0,591,852.5,7,316064,,,0,0,good
18760,28/06/2017,first_funded+120,10738.63447,0.250542183,10054.93834,29341.21384,0,0,694,1007,7,244009,less than 0.5 year,17,0,0,good
25849,8/1/17,first_funded+120,23056.59745,0.250476518,828.4904721,34231.2659,0,0,746,1085,12,27129,between 6 and 8 years,17,0,0,good
3254,5/8/17,first_funded+180,6582.752832,0.250463748,7919.486819,4035.011594,0,0,640,926,7,656339,between 5 and 6 years,24,0,0,good
18573,28/08/2017,first_funded+180,26720.84896,0.25040666,19009.33028,45630.75688,0,0,725,1053.5,3,139675,between 20 and 25 years,25,0,0,good
21113,8/3/16,first_funded+120,8834.684992,0.250278499,2387.347969,12625.10979,,,,-34,,,between 8 and 10 years,,0,0,good
21305,28/09/2016,first_funded+180,693.7494439,0.250190454,13484.9916,1491.81792,0,0,,-34,,,between 3 and 5 years,,0,0,good
25451,27/09/2017,first_funded+180,25350.83639,0.250170608,43034.41476,15931.79731,0,0,775,1128.5,0,2002144,,25,0,0,good
4524,15/03/2017,first_funded+180,5271.571777,0.250142266,7281.750407,2703.592132,0,0,631,912.5,26,380761,between 14 and 17 years,,0,0,good
14270,6/9/17,first_funded+120,13844.91511,0.250141272,4630.19742,15509.78724,0,0,616,890,15,926479,between 5 and 6 years,16,0,0,good
32703,25/01/2017,first_funded+180,11626.1629,0.249943062,19964.30414,-10.63952295,0,0,655,948.5,6,283583,between 8 and 10 years,,0,0,good
5742,28/12/2016,first_funded+120,7006.216772,0.2498567,10049.27661,-99.58950502,0,0,644,932,8,24124,between 0.5 and 1 years,,0,0,good
24621,10/9/17,first_funded+180,-11.59871895,0.249667633,49975.5014,44.8646556,5100.171215,5100.434918,789,1149.5,3,64776,between 8 and 10 years,0,0,0,good
12256,14/08/2017,first_funded+180,1988.866211,0.249606293,49860.49993,179.4620666,0,0,705,1023.5,2,733752,between 25 and 30 years,27,0,0,good
5062,23/03/2017,first_funded+120,7439.392252,0.249594129,2382.335073,17238.25067,0,0,671,972.5,9,33472,between 5 and 6 years,,0,0,good
7851,14/12/2016,first_funded+120,20811.75062,0.249210929,2024.38196,38775.41323,0,0,684,992,4,111718,between 2 and 2.5 years,,0,0,good
18742,20/08/2017,first_funded+180,-103.1162432,0.24919234,20035.35535,-1.892876055,0,0,635,918.5,10,354253,between 2 and 2.5 years,0,0,0,good
26812,1/12/17,first_funded+120,12888.61451,0.249158184,3672.657554,16638.1583,0,0,,-34,,,between 1 and 1.5 years,,0,0,good
7055,26/07/2017,first_funded+180,278.9270663,0.249018916,39732.65749,297.2830067,0,0,714,1037,20,31524,between 14 and 17 years,18,0,0,good
12336,18/07/2017,first_funded+180,4904.824603,0.24892207,14461.09549,5510.24387,0,0,725,1053.5,0,355662,between 3 and 5 years,11,0,0,good
79,17/04/2017,first_funded+180,469.606072,0.248895581,10032.0811,4993.729392,0,0,593,855.5,14,229541,between 1.5 and 2 years,13,0,0,good
26724,8/4/17,first_funded+120,4113.708065,0.248885269,4940.785306,5109.822721,0,0,689,999.5,2,498727,between 5 and 6 years,15,0,0,good
16386,8/5/17,first_funded+180,10288.54627,0.248824561,3190.71837,9816.709116,0,0,800,1166,0,80283,less than 0.5 year,22,0,0,good
14898,29/07/2017,first_funded+180,2925.893179,0.24872479,5286.857356,642.9092489,0,0,652,944,4,8106,between 2 and 2.5 years,18,0,0,good
15392,23/04/2017,first_funded+180,4.528487678,0.248713142,29966.27615,102.395679,0,0,669,969.5,23,171294,,,0,0,good
6306,4/6/17,first_funded+120,11274.69061,0.248656299,5555.494269,13850.00848,645.1588764,648.7941817,709,1029.5,36,137068,between 14 and 17 years,5,0,0,good
29093,8/9/16,first_funded+120,24414.68007,0.248576261,,,,,,-34,7,,between 0.5 and 1 years,,0,0,good
19500,11/7/16,first_funded+180,17143.60159,0.248567184,934.1866706,18499.26227,77.79927371,46.97290202,,-34,,,,,0,0,good
5892,24/05/2017,first_funded+120,4095.773221,0.248412522,13172.17101,6531.427962,0,0,663,960.5,31,164908,between 3 and 5 years,19,0,0,bad
18039,14/06/2017,first_funded+120,8358.799401,0.248343649,13539.05646,6309.589851,0,0,638,923,2,17873,between 14 and 17 years,14,0,0,good
9634,5/10/17,first_funded+120,2602.52784,0.248283103,8010.672143,2050.231937,0,0,700,1016,2,189527,,17,0,0,good
41644,13/04/2017,first_funded+120,3428.804496,0.248097259,643.7445187,6590.01442,0,0,,-34,,,,15,0,0,good
12607,1/8/17,first_funded+180,12329.80803,0.247985339,1442.088074,18810.18891,2619.055284,373.6970157,625,903.5,6,426740,between 20 and 25 years,,0,0,good
1973,31/01/2017,first_funded+120,-3.780375273,0.247697916,14909.39554,14.19364616,0,0,712,1034,1,35708,between 5 and 6 years,,0,0,good
10039,16/12/2016,first_funded+120,26769.15814,0.247644554,9912.145307,10031.7918,0,0,685,993.5,3,815064,between 20 and 25 years,,0,0,good
21373,25/07/2017,first_funded+120,18.16379361,0.247593424,-3396.727812,23359.73568,4357.437774,1169.9779,597,861.5,14,89596,less than 0.5 year,0,0,0,bad
8736,21/04/2017,first_funded+120,8091.909294,0.247565366,664.8297181,9430.997408,0,0,684,992,7,3764,,16,0,0,good
39040,7/8/16,first_funded+120,4959.357273,0.24756338,,9641.386246,,,,-34,,,between 1 and 1.5 years,,0,0,good
12679,8/4/17,first_funded+120,3452.388833,0.247549279,449.3778297,5426.464629,0,0,700,1016,3,38253,between 6 and 8 years,15,0,0,good
10730,2/7/17,first_funded+180,10505.21969,0.247524202,156.8400924,2235.076603,0,0,643,930.5,8,22624,,,0,0,good
8545,5/3/17,first_funded+120,4605.047002,0.247344204,4644.530857,2396.743867,0,0,669,969.5,12,19959,,13,0,0,good
11463,7/10/17,first_funded+180,15653.67163,0.247089819,8497.169779,10173.73331,222.6506631,221.3231943,613,885.5,15,57054,between 1.5 and 2 years,17,0,0,good
6342,4/12/17,first_funded+120,1630.847937,0.246997941,8179.375864,41259.112,0,0,673,975.5,8,14473,between 8 and 10 years,7,0,0,good
2003,4/9/17,first_funded+180,2565.383787,0.246723661,8500.561086,1677.961817,0,0,729,1059.5,1,7477,,21,0,0,good
1672,28/02/2017,first_funded+120,24946.77285,0.246705981,510.9834455,37136.39931,0,0,650,941,8,15190,between 3 and 5 years,,0,0,good
20130,17/10/2016,first_funded+180,5042.940139,0.246557441,-603.4453966,20658.61824,5342.177922,695.8829024,647,936.5,42,183568,between 1 and 1.5 years,,0,0,bad
2298,14/03/2017,first_funded+120,9071.455104,0.246550637,20067.2859,39.21580232,0,0,671,972.5,16,291599,between 14 and 17 years,,0,1,good
32205,30/11/2016,first_funded+120,13008.30293,0.246526908,13908.78415,15404.28697,0,0,,-34,,,less than 0.5 year,,0,0,good
26509,25/12/2016,first_funded+180,16.21039453,0.246506016,10003.84852,14.1479592,0,0,642,929,5,274361,between 8 and 10 years,,0,0,good
45433,23/02/2017,first_funded+120,8645.720655,0.24646896,3604.929761,16056.09741,0,0,605,873.5,2,1347,between 3 and 5 years,,0,0,good
22624,7/11/17,first_funded+120,1270.120336,0.246383671,4914.236989,2055.177194,0,0,616,890,10,339380,,11,0,0,good
27029,10/4/17,first_funded+180,6930.531435,0.246220469,1061.097423,11731.76063,0,0,707,1026.5,2,21969,between 3 and 5 years,28,0,0,good
7077,17/12/2016,first_funded+120,1224.889283,0.246218041,6114.265843,4016.510158,0,0,725,1053.5,14,13296,between 6 and 8 years,,0,0,good
4593,17/05/2017,first_funded+180,28716.21635,0.24621023,35334.63006,20094.49815,0,0,702,1019,3,403764,between 2 and 2.5 years,3,0,0,good
12180,16/07/2017,first_funded+180,5385.627887,0.246178571,25545.48316,5582.872224,0,0,664,962,5,112030,,16,0,0,good
9291,12/2/16,first_funded+120,8524.064676,0.246059293,7705.247718,6924.825078,0,0,664,962,13,8817,less than 0.5 year,,0,0,good
19035,2/12/17,first_funded+180,13744.08593,0.246050824,14786.74097,14601.80794,0,0,662,959,13,43276,between 8 and 10 years,,0,0,good
1329,5/3/17,first_funded+180,23.20619312,0.246006769,50039.4705,-26.52772292,0,0,781,1137.5,7,432444,between 10 and 12 years,0,0,0,good
6774,6/5/17,first_funded+180,38623.57913,0.2459527,4573.468161,44922.47147,0,0,644,932,26,9770,between 1 and 1.5 years,12,0,0,good
22024,24/09/2016,first_funded+180,12158.13957,0.245925044,-22.48252362,19927.18606,0,0,,-34,,,,,0,0,good
22868,15/07/2016,first_funded+120,29221.03299,0.245865596,,5796.823245,,,700,1016,6,180054,between 2.5 and 3 years,,0,0,good
13370,25/12/2016,first_funded+180,8004.502929,0.245731314,7342.125577,8235.854345,0,0,628,908,141,144258,between 6 and 8 years,,0,0,bad
14975,26/07/2017,first_funded+180,19596.06898,0.245707229,12370.22567,32634.03839,0,0,691,1002.5,2,1096812,between 17 and 20 years,23,0,0,good
30834,21/10/2017,first_funded+180,5902.840783,0.24561609,7346.111035,2184.785064,0,0,647,936.5,4,224425,between 12 and 14 years,20,0,0,good
8769,16/03/2017,first_funded+120,2608.647138,0.245555524,17811.90746,2105.874149,0,0,683,990.5,1,358692,,,0,0,good
21607,23/10/2017,first_funded+180,844.3280701,0.245543431,10155.80173,9521.36561,0,0,668,968,7,6149,more than 35 years,7,0,0,good
10414,28/01/2017,first_funded+180,3362.680025,0.245542249,4465.153504,750.752952,0,0,678,983,20,639,,,0,0,good
32241,26/04/2017,first_funded+180,25278.8155,0.245522582,13585.86401,28006.7129,0,0,,-34,,,between 1 and 1.5 years,24,0,0,good
10235,24/01/2017,first_funded+180,52033.50981,0.245434865,26260.81039,15027.26085,0,0,623,900.5,8,20252,less than 0.5 year,,0,0,good
5859,4/8/17,first_funded+120,11065.61345,0.245379692,5566.508787,4442.385707,0,0,677,981.5,2,68648,between 3 and 5 years,9,0,0,good
18142,20/07/2017,first_funded+120,10290.0008,0.245295113,15030.83219,15022.82251,0,0,662,959,7,38479,between 3 and 5 years,24,0,0,good
6097,27/12/2016,first_funded+120,3496.410099,0.245016171,10334.9653,4583.501335,0,0,672,974,4,172287,,,0,0,good
17007,6/9/17,first_funded+120,19396.76854,0.24493052,14960.27651,-15.20389929,0,0,740,1076,2,40337,between 1 and 1.5 years,0,0,0,good
10010,12/2/16,first_funded+120,52868.14545,0.244807805,50079.89082,51.04699431,0,0,684,992,6,211265,,,0,0,good
22868,13/09/2016,first_funded+180,33506.01872,0.244758022,1409.686671,19404.61562,0,0,698,1013,7,180040,between 0.5 and 1 years,,0,0,good
3949,2/4/17,first_funded+120,8182.087315,0.244714526,4998.137617,11936.32891,0,0,659,954.5,4,518215,between 6 and 8 years,,0,0,good
